Unnamed: 0,time,Rank,Product Names,Authors/Company,Price_std_or_min
20,8/29/2020,21,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
22,8/29/2020,23,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
23,8/29/2020,24,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
26,8/29/2020,27,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
30,8/29/2020,31,God Of War Hits - PlayStation 4,Playstation,68.0
32,8/29/2020,33,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
35,8/29/2020,36,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
41,8/29/2020,42,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
44,8/29/2020,45,Gran Turismo Sport Hits - PlayStation 4,Playstation,61.63
48,8/29/2020,49,Nioh 2 - PlayStation 4,Playstation,117.3
49,8/29/2020,50,Days Gone - PlayStation 4,Playstation,89.9
0,8/29/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
1,8/29/2020,2,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
4,8/29/2020,5,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
5,8/29/2020,6,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
14,8/29/2020,15,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
19,8/29/2020,20,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
20,8/29/2020,21,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
22,8/29/2020,23,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
23,8/29/2020,24,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
26,8/29/2020,27,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
30,8/29/2020,31,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/29/2020,33,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
35,8/29/2020,36,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
41,8/29/2020,42,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
44,8/29/2020,45,Gran Turismo Sport Hits - PlayStation 4,Playstation,61.63
48,8/29/2020,49,Nioh 2 - PlayStation 4,Playstation,117.3
49,8/29/2020,50,Days Gone - PlayStation 4,Playstation,89.9
1,8/29/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
2,8/29/2020,3,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
5,8/29/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
6,8/29/2020,7,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
14,8/29/2020,15,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
18,8/29/2020,19,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
20,8/29/2020,21,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
22,8/29/2020,23,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
23,8/29/2020,24,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
27,8/29/2020,28,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
28,8/29/2020,29,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/29/2020,33,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
34,8/29/2020,35,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
45,8/29/2020,46,FIFA 19 - PlayStation 4,Playstation,49.9
48,8/29/2020,49,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
1,8/30/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
2,8/30/2020,3,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
5,8/30/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
6,8/30/2020,7,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
14,8/30/2020,15,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
18,8/30/2020,19,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
20,8/30/2020,21,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
22,8/30/2020,23,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
23,8/30/2020,24,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
27,8/30/2020,28,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
28,8/30/2020,29,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/30/2020,33,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
34,8/30/2020,35,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
45,8/30/2020,46,FIFA 19 - PlayStation 4,Playstation,49.9
48,8/30/2020,49,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
1,8/30/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
2,8/30/2020,3,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
5,8/30/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
6,8/30/2020,7,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
14,8/30/2020,15,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
18,8/30/2020,19,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
20,8/30/2020,21,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
22,8/30/2020,23,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
23,8/30/2020,24,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
27,8/30/2020,28,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
28,8/30/2020,29,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/30/2020,33,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
34,8/30/2020,35,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
45,8/30/2020,46,FIFA 19 - PlayStation 4,Playstation,49.9
48,8/30/2020,49,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
1,8/30/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
2,8/30/2020,3,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
5,8/30/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
6,8/30/2020,7,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
12,8/30/2020,13,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
17,8/30/2020,18,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
21,8/30/2020,22,God Of War Hits - PlayStation 4,Playstation,69.38
22,8/30/2020,23,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
23,8/30/2020,24,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
24,8/30/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
26,8/30/2020,27,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
31,8/30/2020,32,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
33,8/30/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
44,8/30/2020,45,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
48,8/30/2020,49,Days Gone - PlayStation 4,Playstation,89.9
1,8/30/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
2,8/30/2020,3,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
5,8/30/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
6,8/30/2020,7,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
12,8/30/2020,13,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
17,8/30/2020,18,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
21,8/30/2020,22,God Of War Hits - PlayStation 4,Playstation,69.38
22,8/30/2020,23,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
23,8/30/2020,24,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
24,8/30/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
26,8/30/2020,27,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
31,8/30/2020,32,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
33,8/30/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
44,8/30/2020,45,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
48,8/30/2020,49,Days Gone - PlayStation 4,Playstation,89.9
1,8/30/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,262.33
2,8/30/2020,3,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
5,8/30/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
7,8/30/2020,8,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
10,8/30/2020,11,God Of War Hits - PlayStation 4,Playstation,69.38
15,8/30/2020,16,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
16,8/30/2020,17,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
19,8/30/2020,20,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
21,8/30/2020,22,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
27,8/30/2020,28,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
30,8/30/2020,31,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
33,8/30/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,64.89
34,8/30/2020,35,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
35,8/30/2020,36,Nioh 2 - PlayStation 4,Playstation,117.3
36,8/30/2020,37,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,114.9
39,8/30/2020,40,FIFA 19 - PlayStation 4,Playstation,49.9
46,8/30/2020,47,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
47,8/30/2020,48,Days Gone - PlayStation 4,Playstation,89.9
1,8/30/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,262.33
2,8/30/2020,3,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
5,8/30/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
7,8/30/2020,8,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,239.9
10,8/30/2020,11,God Of War Hits - PlayStation 4,Playstation,69.38
15,8/30/2020,16,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,448.28
16,8/30/2020,17,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,279.99
19,8/30/2020,20,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,68.96
21,8/30/2020,22,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
27,8/30/2020,28,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
30,8/30/2020,31,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
33,8/30/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,64.89
34,8/30/2020,35,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
35,8/30/2020,36,Nioh 2 - PlayStation 4,Playstation,117.3
36,8/30/2020,37,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,114.9
39,8/30/2020,40,FIFA 19 - PlayStation 4,Playstation,49.9
46,8/30/2020,47,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
47,8/30/2020,48,Days Gone - PlayStation 4,Playstation,89.9
1,8/30/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,262.33
