Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
13717,Teenage Mutant Ninja Turtles: Mutants in Manhattan,teenage-mutant-ninja-turtles-mutants-in-manhattan,Action,T,XOne,Activision,PlatinumGames,,,,,0.07,0.05,0.01,,0.01,2016,15th Apr 18,http://www.vgchartz.com/game/86420/teenage-mutant-ninja-turtles-mutants-in-manhattan/?region=All,1,,/games/boxart/full_6572280AmericaFrontccc.jpg
13832,Valentino Rossi: The Game,valentino-rossi-the-game,Racing,,XOne,Namco Bandai Games,Milestone S.r.l.,,,,,0.07,0.05,0.02,,0.01,2016,25th Jun 18,http://www.vgchartz.com/game/104764/valentino-rossi-the-game/?region=All,1,,/games/boxart/full_3944867PALFrontccc.jpg
13873,Disneyland Adventures,disneyland-adventures,Action-Adventure,E10,XOne,Microsoft Studios,Asobo Studio,,,,,0.07,0.05,0.01,,0.01,2017,25th Sep 18,http://www.vgchartz.com/game/210251/disneyland-adventures/?region=All,1,,/games/boxart/full_1675963AmericaFrontccc.jpg
13915,Shenmue I & II,shenmue-i-amp-ii,Action-Adventure,T,XOne,Sega,Sega,,,,,0.07,0.05,0.01,,0.01,2018,28th Jul 18,http://www.vgchartz.com/game/221913/shenmue-i-amp-ii/?region=All,1,,/games/boxart/full_8754607AmericaFrontccc.jpg
13917,Dynasty Warriors 8: Empires,dynasty-warriors-8-empires,Action,,XOne,Tecmo Koei,Omega Force,,,,,0.07,0.04,0.02,,0.01,2015,,http://www.vgchartz.com/game/83443/dynasty-warriors-8-empires/?region=All,1,,/games/boxart/full_4096201AmericaFrontccc.jpg
13969,Subnautica,subnautica,Adventure,,XOne,Gearbox Software,Unknown Worlds Entertainment,,,,,0.07,0.06,,,0.01,2018,16th Jul 18,http://www.vgchartz.com/game/222356/subnautica/?region=All,1,,/games/boxart/full_8525080AmericaFrontccc.jpg
14040,Resident Evil 6,resident-evil-6,Shooter,M,XOne,Capcom,Capcom,,,,,0.07,0.06,,,0.01,2016,30th Mar 18,http://www.vgchartz.com/game/92806/resident-evil-6/?region=All,1,,/games/boxart/full_1655637AmericaFrontccc.jpg
14042,Street Fighter 30th Anniversary Collection,street-fighter-30th-anniversary-collection,Fighting,T,XOne,Capcom,Capcom,,,,,0.07,0.05,0.01,,0.01,2018,07th Nov 18,http://www.vgchartz.com/game/220809/street-fighter-30th-anniversary-collection/?region=All,1,,/games/boxart/full_2307700AmericaFrontccc.jpg
14057,Ghostbusters (2016),ghostbusters-2016,Action,E10,XOne,Activision,FireForge Games,,,,,0.07,0.06,,,0.01,2016,17th Sep 18,http://www.vgchartz.com/game/105040/ghostbusters-2016/?region=All,1,,/games/boxart/full_4859550AmericaFrontccc.jpg
14131,Hello Neighbor: Hide & Seek,hello-neighbor-hide-amp-seek,Adventure,T,XOne,Gearbox Software,Dynamic Pixels,,,,,0.07,0.06,,,0.01,2018,22nd Sep 18,http://www.vgchartz.com/game/222841/hello-neighbor-hide-amp-seek/?region=All,1,,/games/boxart/full_943588AmericaFrontccc.jpg
14175,R.B.I. Baseball 2017,rbi-baseball-2017,Sports,E,XOne,MLB.com,MLB.com,,,,,0.07,0.06,,,0.01,2017,25th Jun 18,http://www.vgchartz.com/game/157498/rbi-baseball-2017/?region=All,1,,/games/boxart/full_4795176AmericaFrontccc.jpg
14176,Spintires: MudRunner - American Wilds,spintires-mudrunner-american-wilds,Racing,E,XOne,Focus Home Interactive,Saber Interactive,,,,,0.07,0.06,,,0.01,2018,19th Feb 19,http://www.vgchartz.com/game/222754/spintires-mudrunner-american-wilds/?region=All,1,,/games/boxart/full_5616779AmericaFrontccc.jpg
14225,Aven Colony,aven-colony,Strategy,E10,XOne,Sold Out,Mothership Entertainment,,,,,0.06,0.06,,,0.01,2017,25th Jun 18,http://www.vgchartz.com/game/173110/aven-colony/?region=All,1,,/games/boxart/full_3455500AmericaFrontccc.jpg
14230,Adventure Time: Finn & Jake Investigations,adventure-time-finn-amp-jake-investigations,Action,E10,XOne,Little Orbit,Vicious Cycle,,,,,0.06,0.04,0.02,,0.01,2015,17th Mar 18,http://www.vgchartz.com/game/85405/adventure-time-finn-amp-jake-investigations/?region=All,1,,/games/boxart/full_8075055PALFrontccc.jpg
14287,Atari Flashback Classics: Volume 1,atari-flashback-classics-volume-1,Misc,,XOne,Atari,Atari,,,,,0.06,0.06,,,0.01,2016,,http://www.vgchartz.com/game/115638/atari-flashback-classics-volume-1/?region=All,1,,/games/boxart/full_4561814AmericaFrontccc.jpg
14302,MotoGP 17,motogp-17,Racing,E,XOne,Koch Media,Milestone S.r.l.,,,,,0.06,0.04,0.02,,0.01,2017,25th Jun 18,http://www.vgchartz.com/game/168649/motogp-17/?region=All,1,,/games/boxart/full_3191256PALFrontccc.jpg
14325,Mega Man 11,mega-man-11,Platform,,XOne,Capcom,Capcom,,,,,0.06,0.06,,,0.01,2018,04th Jun 18,http://www.vgchartz.com/game/222040/mega-man-11/?region=All,1,,/games/boxart/full_313363AmericaFrontccc.jpg
14378,Wasteland 2,wasteland-2,Role-Playing,,XOne,Deep Silver,InXile Entertainment,,,,,0.06,0.05,0.01,,0.01,2015,,http://www.vgchartz.com/game/85824/wasteland-2/?region=All,1,,/games/boxart/full_3837163AmericaFrontccc.jpeg
14384,Conan Exiles,conan-exiles,Action-Adventure,,XOne,Maximum Games,Funcom Oslo A/S,,,,,0.06,0.05,0.01,,0.01,2018,18th Mar 18,http://www.vgchartz.com/game/221380/conan-exiles/?region=All,1,,/games/boxart/full_582231AmericaFrontccc.jpg
14400,MX vs ATV Supercross Encore 2017 Track Edition,mx-vs-atv-supercross-encore-2017-track-edition,Racing,E,XOne,THQ Nordic,Rainbow Studios,,,,,0.06,0.05,,,0.01,2017,27th Jun 18,http://www.vgchartz.com/game/152573/mx-vs-atv-supercross-encore-2017-track-edition/?region=All,1,,/games/boxart/full_6072673AmericaFrontccc.jpg
14418,NBA 2K Playgrounds 2,nba-2k-playgrounds-2,Sports,,XOne,2K Games,Saber Interactive,,,,,0.06,0.05,,,0.01,2018,11th Sep 18,http://www.vgchartz.com/game/222756/nba-2k-playgrounds-2/?region=All,1,,/games/boxart/full_118857AmericaFrontccc.jpg
14442,Cartoon Network Battle Crashers,cartoon-network-battle-crashers,Action,E10,XOne,GameMill,Magic Pockets,,,,,0.06,0.05,0.01,,0.01,2016,30th Jan 18,http://www.vgchartz.com/game/143038/cartoon-network-battle-crashers/?region=All,1,,/games/boxart/full_8178642AmericaFrontccc.jpg
14461,Hasbro Family Fun Pack Conquest Edition,hasbro-family-fun-pack-conquest-edition,Misc,,XOne,Ubisoft,Ubisoft,,,,,0.06,0.05,,,0.01,2016,,http://www.vgchartz.com/game/144665/hasbro-family-fun-pack-conquest-edition/?region=All,1,,/games/boxart/full_6636965AmericaFrontccc.jpg
14473,Sherlock Holmes: The Devil's Daughter,sherlock-holmes-the-devils-daughter,Adventure,T,XOne,Bigben Interactive,Bigben Interactive,,,,,0.06,0.05,,,0.01,2016,27th Jun 18,http://www.vgchartz.com/game/119057/sherlock-holmes-the-devils-daughter/?region=All,1,,/games/boxart/full_3884583AmericaFrontccc.jpg
14487,MX vs. ATV Supercross Encore,mx-vs-atv-supercross-encore,Sports,E,XOne,Nordic Games,Rainbow Studios,,,,,0.06,0.05,,,0.01,2015,27th Jun 18,http://www.vgchartz.com/game/86126/mx-vs-atv-supercross-encore/?region=All,1,,/games/boxart/full_1376577AmericaFrontccc.jpg
14506,Killing Floor 2,killing-floor-2,Shooter,M,XOne,Tripwire Interactive,Tripwire Interactive,,,,,0.06,0.05,,,0.01,2017,30th May 18,http://www.vgchartz.com/game/191222/killing-floor-2/?region=All,1,,/games/boxart/full_1815063PALFrontccc.jpg
14540,R.B.I. Baseball 2016,rbi-baseball-2016,Sports,E,XOne,MLB.com,MLB.com,,,,,0.06,0.05,,,0.01,2016,27th Jun 18,http://www.vgchartz.com/game/97958/rbi-baseball-2016/?region=All,1,,/games/boxart/full_5829470AmericaFrontccc.jpg
14575,Okami HD,okami-hd,Action,T,XOne,Capcom,Clover Studio,,,,,0.06,0.05,,,0.01,2017,07th Feb 18,http://www.vgchartz.com/game/203192/okami-hd/?region=All,1,,/games/boxart/full_550192AmericaFrontccc.jpg
14637,Rapala Fishing Pro Series,rapala-fishing-pro-series,Simulation,E,XOne,GameMill,"Concrete Software, Inc.",,,,,0.06,0.05,,,0.01,2017,07th Aug 18,http://www.vgchartz.com/game/208597/rapala-fishing-pro-series/?region=All,1,,/games/boxart/full_2503972AmericaFrontccc.jpg
14655,Arslan: The Warriors of Legend,arslan-the-warriors-of-legend,Action,T,XOne,Tecmo Koei,Koei Tecmo Games,,,,,0.06,0.05,0,,0.01,2016,31st Jul 18,http://www.vgchartz.com/game/85817/arslan-the-warriors-of-legend/?region=All,1,,/games/boxart/full_5474AmericaFrontccc.jpg
14672,Golf Club 2,golf-club-2,Sports,E,XOne,Maximum Games,HB Studios,,,,,0.06,0.05,,,0.01,2017,03rd Jul 18,http://www.vgchartz.com/game/168461/golf-club-2/?region=All,1,,/games/boxart/full_614051AmericaFrontccc.jpg
14677,Mark McMorris Infinite Air,mark-mcmorris-infinite-air,Sports,T,XOne,Maximum Games,HB Studios,,,,,0.06,0.05,,,0.01,2016,27th Jun 18,http://www.vgchartz.com/game/120422/mark-mcmorris-infinite-air/?region=All,1,,/games/boxart/full_1166937AmericaFrontccc.jpg
14764,Atari Flashback Classics: Volume 2,atari-flashback-classics-volume-2,Misc,E,XOne,Atari,Atari,,,,,0.06,0.05,,,0.01,2016,27th Jun 18,http://www.vgchartz.com/game/115636/atari-flashback-classics-volume-2/?region=All,1,,/games/boxart/full_8351740AmericaFrontccc.jpg
14791,Hunting Simulator,hunting-simulator,Shooter,T,XOne,Bigben Interactive,Maximum Games,,,,,0.06,0.05,,,0.01,2017,28th Jun 18,http://www.vgchartz.com/game/186217/hunting-simulator/?region=All,1,,/games/boxart/full_8525042AmericaFrontccc.jpg
14808,Styx: Shards of Darkness,styx-shards-of-darkness,Action,M,XOne,Focus Home Interactive,Cyanide Studio,,,,,0.06,0.05,,,0.01,2017,06th Jan 18,http://www.vgchartz.com/game/120417/styx-shards-of-darkness/?region=All,1,,/games/boxart/full_2594030PALFrontccc.jpg
14827,The Invisible Hours,the-invisible-hours,Adventure,T,XOne,Tequila Works,Tequila Works,,,,,0.05,0.05,,,0.01,2018,17th Sep 18,http://www.vgchartz.com/game/221375/the-invisible-hours/?region=All,1,,/games/boxart/full_2172080AmericaFrontccc.jpg
14852,Marvel's Guardians of the Galaxy: The Telltale Series,marvels-guardians-of-the-galaxy-the-telltale-series,Adventure,T,XOne,Warner Bros. Interactive Entertainment,Telltale Games,,,,,0.05,0.05,,,0.01,2017,27th Jun 18,http://www.vgchartz.com/game/158400/marvels-guardians-of-the-galaxy-the-telltale-series/?region=All,1,,/games/boxart/full_5890013AmericaFrontccc.jpg
14875,Call of Cthulhu,call-of-cthulhu,Role-Playing,M,XOne,Focus Home Interactive,Cyanide,,,,,0.05,0.05,,,0.01,2018,23rd Mar 19,http://www.vgchartz.com/game/222388/call-of-cthulhu/?region=All,1,,/games/boxart/full_5439945AmericaFrontccc.jpg
14895,Baja: Edge of Control HD,baja-edge-of-control-hd,Racing,E,XOne,THQ Nordic,2XL Games,,,,,0.05,0.05,,,0.01,2017,29th Jun 18,http://www.vgchartz.com/game/203186/baja-edge-of-control-hd/?region=All,1,,/games/boxart/full_9087950AmericaFrontccc.jpg
14957,The Long Dark,the-long-dark,Simulation,T,XOne,Skybound Games,Hinterland Studio Inc.,,,,,0.05,0.05,,,0.01,2018,07th Aug 18,http://www.vgchartz.com/game/222545/the-long-dark/?region=All,1,,/games/boxart/full_7752441AmericaFrontccc.jpg
14982,Pro Evolution Soccer 2019,pro-evolution-soccer-2019,Sports,E,XOne,Konami,Konami,,,,,0.05,0.02,0.02,,0,2018,26th Sep 18,http://www.vgchartz.com/game/222008/pro-evolution-soccer-2019/?region=All,1,,/games/boxart/full_6620012AmericaFrontccc.jpg
14990,Strange Brigade,strange-brigade,Shooter,,XOne,Rebellion Developments,Rebellion Developments,,,,,0.05,0.04,0.01,,0.01,2018,26th Apr 18,http://www.vgchartz.com/game/221921/strange-brigade/?region=All,1,,/games/boxart/full_9421220AmericaFrontccc.jpg
15011,Agatha Christie's The ABC Murders,agatha-christies-the-abc-murders,Adventure,T,XOne,Unfinished Pixel,Artefacts Studio,,,,,0.05,0.04,0,,0.01,2016,27th Jun 18,http://www.vgchartz.com/game/86416/agatha-christies-the-abc-murders/?region=All,1,,/games/boxart/full_8573717AmericaFrontccc.jpg
15041,Brothers: A Tale of Two Sons,brothers-a-tale-of-two-sons,Adventure,T,XOne,505 Games,Starbreeze Studios,,,,,0.05,0.04,0.01,,0.01,2015,27th Jun 18,http://www.vgchartz.com/game/85646/brothers-a-tale-of-two-sons/?region=All,1,,/games/boxart/full_7268972AmericaFrontccc.jpg
15093,Golf Club 2019,golf-club-2019,Sports,,XOne,2K Games,HB Studios,,,,,0.05,0.05,,,0.01,2018,11th Sep 18,http://www.vgchartz.com/game/222747/golf-club-2019/?region=All,1,,/games/boxart/full_9855201AmericaFrontccc.jpg
15120,The Banner Saga Trilogy - Bonus Edition,the-banner-saga-trilogy-bonus-edition,Strategy,,XOne,505 Games,Stoic Studio,,,,,0.05,0.05,,,0.01,2018,20th Apr 18,http://www.vgchartz.com/game/221897/the-banner-saga-trilogy-bonus-edition/?region=All,1,,/games/boxart/full_2940804AmericaFrontccc.jpg
15124,The Walking Dead: A Telltale Series Collection,the-walking-dead-a-telltale-series-collection,Adventure,,XOne,Warner Bros. Interactive Entertainment,Telltale Games,,,,,0.05,0.05,,,0.01,2017,,http://www.vgchartz.com/game/217400/the-walking-dead-a-telltale-series-collection/?region=All,1,,/games/boxart/full_8075332AmericaFrontccc.jpg
15173,Rugby 18,rugby-18,Sports,E,XOne,Koch Media,EKO Software,,,,,0.05,0.04,,,0.01,2017,07th Aug 18,http://www.vgchartz.com/game/213703/rugby-18/?region=All,1,,/games/boxart/full_7559913AmericaFrontccc.jpg
15175,Has-Been Heroes,has-been-heroes,Action,,XOne,GameTrust,Frozenbyte,,,,,0.05,0.04,,,0.01,2017,,http://www.vgchartz.com/game/154977/has-been-heroes/?region=All,1,,/games/boxart/full_848756AmericaFrontccc.jpg
15180,Deformers,deformers,Action,,XOne,Ready at Dawn,Ready at Dawn,,,,,0.05,0.04,,,0.01,2017,,http://www.vgchartz.com/game/157500/deformers/?region=All,1,,/games/boxart/full_5160794AmericaFrontccc.jpg
15188,Extinction,extinction,Action,M,XOne,Maximum Games,Iron Galaxy,,,,,0.05,0.04,,,0.01,2018,01st Feb 18,http://www.vgchartz.com/game/179409/extinction/?region=All,1,,/games/boxart/full_1806056AmericaFrontccc.jpg
15214,Resident Evil 4,resident-evil-4,Action-Adventure,M,XOne,Capcom,Capcom,,,,,0.05,0.04,,,0.01,2016,04th Sep 18,http://www.vgchartz.com/game/120132/resident-evil-4/?region=All,1,,/games/boxart/full_8270207AmericaFrontccc.jpg
15229,The Technomancer,the-technomancer,Role-Playing,M,XOne,Focus Home Interactive,Spiders,,,,,0.05,0.03,0.02,,0,2016,27th Jun 18,http://www.vgchartz.com/game/85361/the-technomancer/?region=All,1,,/games/boxart/full_521792AmericaFrontccc.jpg
15237,Surviving Mars,surviving-mars,Simulation,,XOne,Maximum Games,Haemimont Games,,,,,0.05,0.04,,,0.01,2018,18th Mar 18,http://www.vgchartz.com/game/221365/surviving-mars/?region=All,1,,/games/boxart/full_4139872AmericaFrontccc.jpg
15242,Cars 3: Driven to Win,cars-3-driven-to-win,Racing,E10,XOne,Warner Bros. Interactive Entertainment,Avalanche Software,,,,,0.05,0.04,,,0.01,2017,14th Jan 18,http://www.vgchartz.com/game/166965/cars-3-driven-to-win/?region=All,1,,/games/boxart/full_2095821AmericaFrontccc.jpg
15257,Red Faction: Guerrilla Re-Mars-tered,red-faction-guerrilla-re-mars-tered,Shooter,,XOne,THQ Nordic,Volition,,,,,0.05,0.04,0.01,,0,2018,20th Apr 18,http://www.vgchartz.com/game/221893/red-faction-guerrilla-re-mars-tered/?region=All,1,5,/games/boxart/full_7414374AmericaFrontccc.jpg
15320,Pillars of Eternity,pillars-of-eternity,Role-Playing,M,XOne,Paradox Interactive,Obsidian Entertainment,,,,,0.05,0.04,,,0.01,2017,27th Jun 18,http://www.vgchartz.com/game/184288/pillars-of-eternity/?region=All,1,,/games/boxart/full_4393210AmericaFrontccc.jpg
15335,Just Sing,just-sing,Music,E10,XOne,Ubisoft,Ubisoft,,,,,0.05,0.04,,,0.01,2016,27th Jun 18,http://www.vgchartz.com/game/130885/just-sing/?region=All,1,,/games/boxart/full_7952417AmericaFrontccc.jpg
15336,Carnival Games,carnival-games,Party,E10,XOne,2K Games,Cat Daddy Games,,,,,0.05,0.04,,,0.01,2018,22nd Sep 18,http://www.vgchartz.com/game/222856/carnival-games/?region=All,1,,/games/boxart/full_5826878AmericaFrontccc.jpg
15349,Mighty No. 9,mighty-no-9,Platform,E10,XOne,Eidos Interactive Ltd,Comcept,,,,,0.05,0.04,,,0.01,2015,04th Jul 18,http://www.vgchartz.com/game/77083/mighty-no-9/?region=All,1,,/games/boxart/full_5050AmericaFrontccc.jpg
15359,Batman: The Enemy Within,batman-the-enemy-within,Adventure,M,XOne,Telltale Games,Telltale Games,,,,,0.05,0.04,,,0.01,2017,29th Jun 18,http://www.vgchartz.com/game/193510/batman-the-enemy-within/?region=All,1,,/games/boxart/full_7911175AmericaFrontccc.jpg
15364,WRC 7,wrc-7,Racing,E,XOne,Bigben Interactive,Kylotonn Entertainment,,,,,0.05,0.04,,,0.01,2017,06th Jan 18,http://www.vgchartz.com/game/212049/wrc-7/?region=All,1,,/games/boxart/full_7577077AmericaFrontccc.jpg
15403,King's Quest: The Complete Collection,kings-quest-the-complete-collection,Adventure,E10,XOne,Activision,The Odd Gentlemen,,,,,0.05,0.04,,,0.01,2016,18th Dec 18,http://www.vgchartz.com/game/141655/kings-quest-the-complete-collection/?region=All,1,,/games/boxart/full_4704169AmericaFrontccc.jpg
15407,Fishing Sim World,fishing-sim-world,Simulation,E,XOne,Dovetail Games,Dovetail Games,,,,,0.05,0.04,,,0.01,2018,02nd Aug 18,http://www.vgchartz.com/game/222430/fishing-sim-world/?region=All,1,,/games/boxart/full_2033266AmericaFrontccc.jpg
15414,Ashes Cricket,ashes-cricket,Sports,,XOne,Koch Media,Big Ant Studios,,,,,0.05,,0.04,,0,2017,04th Jan 18,http://www.vgchartz.com/game/220314/ashes-cricket/?region=All,1,,/games/boxart/full_3347310PALFrontccc.jpg
15421,Marvel Pinball: Epic Collection Volume 1,marvel-pinball-epic-collection-volume-1,Puzzle,E10,XOne,Nighthawk Interactive,Nighthawk Interactive,,,,,0.05,0.04,,,0.01,2016,27th Jun 18,http://www.vgchartz.com/game/143150/marvel-pinball-epic-collection-volume-1/?region=All,1,,/games/boxart/full_154243AmericaFrontccc.jpg
15425,Atari Flashback Classics: Volume 3,atari-flashback-classics-volume-3,Misc,,XOne,Funbox Media,Atari,,,,,0.05,0.04,,,0.01,2018,27th Oct 18,http://www.vgchartz.com/game/222976/atari-flashback-classics-volume-3/?region=All,1,,/games/boxart/full_8345609PALFrontccc.jpg
15451,Gravel,gravel,Racing,,XOne,Milestone S.r.l.,Milestone S.r.l,,,,,0.05,0.04,,,0,2018,13th Jan 18,http://www.vgchartz.com/game/220671/gravel/?region=All,1,,/games/boxart/full_901191AmericaFrontccc.jpg
15565,Road Rage,road-rage,Racing,,XOne,Maximum Games,Team 6 Games Studio,,,,,0.04,0.04,,,0,2017,19th Jan 18,http://www.vgchartz.com/game/208602/road-rage/?region=All,1,,/games/boxart/full_7773582AmericaFrontccc.jpg
15606,Devil May Cry HD Collection,devil-may-cry-hd-collection,Action,,XOne,Capcom,Capcom,,,,,0.04,0.04,,,0,2018,29th Jan 18,http://www.vgchartz.com/game/220928/devil-may-cry-hd-collection/?region=All,1,6,/games/boxart/full_2162002AmericaFrontccc.jpg
15618,Paw Patrol on a Roll,paw-patrol-on-a-roll,Platform,E,XOne,Outright Games,Outright Games,,,,,0.04,0.04,,,0,2018,07th Aug 18,http://www.vgchartz.com/game/222521/paw-patrol-on-a-roll/?region=All,1,,/games/boxart/full_92882AmericaFrontccc.jpg
15652,Dragon's Dogma: Dark Arisen,dragons-dogma-dark-arisen,Role-Playing,M,XOne,Capcom,Capcom,,,,,0.04,0.04,,,0,2017,22nd Mar 19,http://www.vgchartz.com/game/177249/dragons-dogma-dark-arisen/?region=All,1,,/games/boxart/full_9408263AmericaFrontccc.jpg
15661,Deer Hunter Reloaded,deer-hunter-reloaded,Shooter,,XOne,GameMill Entertainment,GameMill,,,,,0.04,0.04,,,0,2017,,http://www.vgchartz.com/game/189460/deer-hunter-reloaded/?region=All,1,,/games/boxart/full_7773068AmericaFrontccc.jpg
15668,Overcooked,overcooked,Action,E,XOne,Sold Out,Ghost Town Games,,,,,0.04,0.04,,,0,2016,28th Jun 18,http://www.vgchartz.com/game/144555/overcooked/?region=All,1,,/games/boxart/full_6026438AmericaFrontccc.jpg
15681,Hotel Transylvania 3: Monsters Overboard,hotel-transylvania-3-monsters-overboard,Action-Adventure,E10,XOne,Outright Games,Torus Games,,,,,0.04,0.04,,,0,2018,24th Mar 19,http://www.vgchartz.com/game/222049/hotel-transylvania-3-monsters-overboard/?region=All,1,,/games/boxart/full_4394632AmericaFrontccc.jpg
15698,Resident Evil 5,resident-evil-5,Action,M,XOne,Capcom,Capcom,,,,,0.04,0.04,,,0,2016,04th Sep 18,http://www.vgchartz.com/game/120129/resident-evil-5/?region=All,1,,/games/boxart/full_5612658AmericaFrontccc.jpg
15704,Darksiders: Warmastered Edition,darksiders-warmastered-edition,Action-Adventure,M,XOne,THQ Nordic,Kaiko,,,,,0.04,0.04,,,0,2016,31st Mar 18,http://www.vgchartz.com/game/132802/darksiders-warmastered-edition/?region=All,1,,/games/boxart/full_1155589AmericaFrontccc.jpg
15717,Valkyria Revolution,valkyria-revolution,Role-Playing,T,XOne,Sega,Media.Vision,,,,,0.04,0.04,,,0,2017,21st Jan 18,http://www.vgchartz.com/game/153594/valkyria-revolution/?region=All,1,,/games/boxart/full_7869947AmericaFrontccc.jpg
15739,Adventure Time: Pirates of the Enchiridion,adventure-time-pirates-of-the-enchiridion,Adventure,E10,XOne,Outright Games,Outright Games,,,,,0.04,0.04,,,0,2018,17th Mar 19,http://www.vgchartz.com/game/221376/adventure-time-pirates-of-the-enchiridion/?region=All,1,,/games/boxart/full_3770916AmericaFrontccc.jpg
15805,Game of Thrones: A Telltale Games Series,game-of-thrones-a-telltale-games-series,Adventure,M,XOne,Telltale Games,Telltale Games,,,,,0.04,0.04,,,0,2014,04th Jan 19,http://www.vgchartz.com/game/84858/game-of-thrones-a-telltale-games-series/?region=All,1,,/games/boxart/full_863424AmericaFrontccc.jpg
15828,Scribblenauts Mega Pack,scribblenauts-mega-pack,Adventure,E10,XOne,Warner Bros. Interactive Entertainment,Shiver Games,,,,,0.04,0.04,,,0,2018,20th Feb 19,http://www.vgchartz.com/game/222625/scribblenauts-mega-pack/?region=All,1,,/games/boxart/full_7552913AmericaFrontccc.jpg
15845,Terraria,terraria,Action,T,XOne,505 Games,Re-Logic,,,,,0.04,,0.04,,0,2014,19th Mar 18,http://www.vgchartz.com/game/84814/terraria/?region=All,1,,/games/boxart/full_4516669AmericaFrontccc.jpg
