Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
1087,Until Dawn,until-dawn,Adventure,M,PS4,Sony Computer Entertainment,Supermassive Games Ltd.,,,,,1.9,0.62,0.92,0.06,0.3,2015,14th Sep 18,http://www.vgchartz.com/game/84124/until-dawn/?region=All,1,,/games/boxart/full_9439903AmericaFrontccc.jpg
1113,The Evil Within,the-evil-within,Action,M,PS4,Bethesda Softworks,Tango Gameworks,,7.7,,,1.86,0.56,0.9,0.11,0.28,2014,13th Mar 18,http://www.vgchartz.com/game/72026/the-evil-within/?region=All,1,,/games/boxart/full_308626AmericaFrontccc.jpg
1163,The Crew,the-crew,Racing,T,PS4,Ubisoft,Ubisoft Reflections,,,,,1.79,0.44,1.04,0.03,0.27,2014,04th Jan 18,http://www.vgchartz.com/game/73093/the-crew/?region=All,1,,/games/boxart/full_4773737AmericaFrontccc.jpg
1197,For Honor,for-honor,Action,M,PS4,Ubisoft,Ubisoft Montreal,,,,,1.75,0.73,0.66,0.07,0.28,2017,09th Jan 18,http://www.vgchartz.com/game/85749/for-honor/?region=All,1,,/games/boxart/full_7143174AmericaFrontccc.jpg
1207,Naruto Shippuden: Ultimate Ninja Storm 4,naruto-shippuden-ultimate-ninja-storm-4,Fighting,T,PS4,Namco Bandai Games,CyberConnect2,,,,1.74,,,,,,2016,22nd Sep 18,http://www.vgchartz.com/game/84977/naruto-shippuden-ultimate-ninja-storm-4/?region=All,1,,/games/boxart/full_3361687AmericaFrontccc.png
1212,Shadow of the Tomb Raider,shadow-of-the-tomb-raider,Action-Adventure,M,PS4,Square Enix,Eidos Montreal,,,,,1.74,0.59,0.82,0.06,0.27,2018,12th Sep 18,http://www.vgchartz.com/game/221357/shadow-of-the-tomb-raider/?region=All,1,,/games/boxart/full_5299556AmericaFrontccc.jpg
1224,Titanfall 2,titanfall-2,Shooter,M,PS4,Electronic Arts,Respawn Entertainment,,8.9,,,1.72,0.75,0.62,0.06,0.28,2016,29th Jun 18,http://www.vgchartz.com/game/112243/titanfall-2/?region=All,1,,/games/boxart/full_1841380AmericaFrontccc.png
1228,Injustice 2,injustice-2,Fighting,T,PS4,Warner Bros. Interactive Entertainment,NetherRealm Studios,,,,,1.72,0.88,0.54,,0.29,2017,06th Jan 18,http://www.vgchartz.com/game/117274/injustice-2/?region=All,1,,/games/boxart/full_2072600AmericaFrontccc.jpg
1279,Tekken 7,tekken-7,Fighting,T,PS4,Namco Bandai Games,Namco Bandai Games,,,,1.68,,,,,,2017,15th Jan 18,http://www.vgchartz.com/game/85260/tekken-7/?region=All,1,,/games/boxart/full_3410696AmericaFrontccc.jpg
1315,Persona 5,persona-5,Role-Playing,M,PS4,Atlus,Atlus,,,,,1.64,0.62,0.34,0.48,0.2,2017,31st Dec 17,http://www.vgchartz.com/game/84679/persona-5/?region=All,1,,/games/boxart/full_4399977AmericaFrontccc.jpg
1335,The Order: 1886,the-order-1886,Shooter,M,PS4,Sony Computer Entertainment,Ready at Dawn,,6.2,,,1.62,0.44,0.86,0.07,0.25,2015,02nd Jan 18,http://www.vgchartz.com/game/73107/the-order-1886/?region=All,1,,/games/boxart/full_8089384AmericaFrontccc.png
1346,Wolfenstein: The New Order,wolfenstein-the-new-order,Shooter,M,PS4,Bethesda Softworks,MachineGames,,,,,1.61,0.48,0.84,0.03,0.25,2014,25th Mar 19,http://www.vgchartz.com/game/73203/wolfenstein-the-new-order/?region=All,1,,/games/boxart/full_279517AmericaFrontccc.jpeg
1417,NBA 2K14,nba-2k14,Sports,E,PS4,2K Sports,Visual Concepts,,,,,1.54,0.91,0.35,0.01,0.27,2013,05th Jan 18,http://www.vgchartz.com/game/74165/nba-2k14/?region=All,1,,/games/boxart/full_3597823AmericaFrontccc.jpg
1456,Tomb Raider: Definitive Edition,tomb-raider-definitive-edition,Action-Adventure,M,PS4,Square Enix,Crystal Dynamics,,,,,1.51,0.47,0.74,0.06,0.23,2014,13th Jun 18,http://www.vgchartz.com/game/78261/tomb-raider-definitive-edition/?region=All,1,,/games/boxart/full_869186AmericaFrontccc.jpg
1473,Rayman Legends,rayman-legends,Platform,E10,PS4,Ubisoft,Ubisoft Montpellier,,,,,1.5,0.22,1.05,,0.23,2014,20th Mar 18,http://www.vgchartz.com/game/78924/rayman-legends/?region=All,1,,/games/boxart/full_4170984AmericaFrontccc.png
1480,NieR: Automata,nier-automata,Role-Playing,M,PS4,Square Enix,PlatinumGames,,,,1.5,,,,,,2017,01st Jan 18,http://www.vgchartz.com/game/86399/nier-automata/?region=All,1,,/games/boxart/full_3359022AmericaFrontccc.jpg
1492,Mass Effect: Andromeda,mass-effect-andromeda,Role-Playing,M,PS4,Electronic Arts,BioWare Corp.,,,,,1.49,0.58,0.67,,0.25,2017,03rd Jul 18,http://www.vgchartz.com/game/83369/mass-effect-andromeda/?region=All,1,,/games/boxart/full_1916775AmericaFrontccc.png
1544,Dragon Ball FighterZ,dragon-ball-fighterz,Fighting,T,PS4,Namco Bandai Games,Arc System Works,,,,,1.46,0.61,0.51,0.12,0.23,2018,02nd Apr 18,http://www.vgchartz.com/game/181693/dragon-ball-fighterz/?region=All,1,7,/games/boxart/full_270711AmericaFrontccc.jpg
1583,South Park: The Fractured But Whole,south-park-the-fractured-but-whole,Role-Playing,M,PS4,Ubisoft,Ubisoft San Francisco,,,,,1.43,0.62,0.57,,0.24,2017,06th Apr 18,http://www.vgchartz.com/game/85736/south-park-the-fractured-but-whole/?region=All,1,,/games/boxart/full_5007495AmericaFrontccc.jpg
1631,The Sims 4,the-sims-4,Simulation,T,PS4,Electronic Arts,Maxis,,,,,1.39,0.44,0.72,0.01,0.22,2017,29th Dec 17,http://www.vgchartz.com/game/192885/the-sims-4/?region=All,1,,/games/boxart/full_4695890AmericaFrontccc.jpg
1632,Street Fighter V,street-fighter-v,Fighting,T,PS4,Capcom,Capcom,,,,,1.39,0.64,0.42,0.12,0.22,2016,08th Jan 18,http://www.vgchartz.com/game/84927/street-fighter-v/?region=All,1,,/games/boxart/full_8504839AmericaFrontccc.jpg
1676,Wolfenstein II: The New Colossus,wolfenstein-ii-the-new-colossus,Shooter,M,PS4,Bethesda Softworks,MachineGames,,9,,,1.36,0.55,0.58,0.01,0.22,2017,10th May 18,http://www.vgchartz.com/game/181685/wolfenstein-ii-the-new-colossus/?region=All,1,,/games/boxart/full_2824502AmericaFrontccc.jpg
1718,WWE 2K18,wwe-2k18,Sports,,PS4,2K Sports,Yuke's,,,,,1.33,0.45,0.67,,0.22,2017,,http://www.vgchartz.com/game/183846/wwe-2k18/?region=All,1,,/games/boxart/full_1181203AmericaFrontccc.jpg
1736,Fallout 76,fallout-76,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Game Studios,,5.1,,,1.32,0.52,0.49,0.1,0.2,2018,02nd Dec 18,http://www.vgchartz.com/game/222026/fallout-76/?region=All,1,4,/games/boxart/full_1517894AmericaFrontccc.jpg
1753,Lego Star Wars: The Force Awakens,lego-star-wars-the-force-awakens,Action-Adventure,E10,PS4,Warner Bros. Interactive Entertainment,TT Fusion,,,,,1.31,0.3,0.78,0.02,0.2,2016,31st Mar 18,http://www.vgchartz.com/game/86457/lego-star-wars-the-force-awakens/?region=All,1,,/games/boxart/full_949644AmericaFrontccc.jpg
1761,EA Sports UFC 2,ea-sports-ufc-2,Sports,T,PS4,EA Sports,EA Canada,,,,,1.31,0.44,0.65,,0.21,2016,20th Apr 18,http://www.vgchartz.com/game/86173/ea-sports-ufc-2/?region=All,1,,/games/boxart/full_7878732AmericaFrontccc.png
1786,The Last Guardian,the-last-guardian,Action-Adventure,T,PS4,Sony Interactive Entertainment,SIE Japan Studio,,7.9,,,1.29,0.4,0.58,0.13,0.19,2016,04th Apr 18,http://www.vgchartz.com/game/85727/the-last-guardian/?region=All,1,,/games/boxart/full_6724026AmericaFrontccc.jpg
1792,WWE 2K16,wwe-2k16,Sports,T,PS4,Take-Two Interactive,Yuke's,,,,,1.29,0.43,0.65,,0.21,2015,11th Apr 18,http://www.vgchartz.com/game/85561/wwe-2k16/?region=All,1,,/games/boxart/full_2270992AmericaFrontccc.png
1799,Borderlands: The Handsome Collection,borderlands-the-handsome-collection,Shooter,,PS4,2K Games,Gearbox Software,,,,,1.28,0.69,0.34,0.03,0.22,2015,,http://www.vgchartz.com/game/85113/borderlands-the-handsome-collection/?region=All,1,,/games/boxart/full_6684256AmericaFrontccc.jpg
1801,Project CARS,project-cars,Racing,E,PS4,Bandai Namco Games,Slightly Mad Studios,,,,,1.28,0.29,0.76,0.04,0.19,2015,05th Jan 18,http://www.vgchartz.com/game/78627/project-cars/?region=All,1,,/games/boxart/full_8741098AmericaFrontccc.jpeg
1902,WWE 2K17,wwe-2k17,Sports,T,PS4,2K Games,Yuke's,,,,,1.22,0.32,0.7,,0.19,2016,05th Apr 18,http://www.vgchartz.com/game/115626/wwe-2k17/?region=All,1,,/games/boxart/full_3823693AmericaFrontccc.jpg
1914,Guitar Hero Live,guitar-hero-live,Music,T,PS4,Activision,FreeStyleGames,,,,,1.21,0.52,0.49,,0.2,2015,15th Mar 18,http://www.vgchartz.com/game/85382/guitar-hero-live/?region=All,1,,/games/boxart/full_3401532AmericaFrontccc.jpg
1934,Metal Gear Solid V: Ground Zeroes,metal-gear-solid-v-ground-zeroes,Action-Adventure,M,PS4,Konami Digital Entertainment,Kojima Productions,,7.6,,,1.2,0.36,0.5,0.17,0.17,2014,22nd Mar 18,http://www.vgchartz.com/game/78258/metal-gear-solid-v-ground-zeroes/?region=All,1,,/games/boxart/full_8353820AmericaFrontccc.jpg
1936,Mad Max (2013),mad-max-2013,Action,M,PS4,Warner Bros. Interactive Entertainment,Avalanche Studios,,,,,1.2,0.38,0.59,0.05,0.19,2015,05th Jan 18,http://www.vgchartz.com/game/73108/mad-max-2013/?region=All,1,,/games/boxart/full_5658101AmericaFrontccc.jpg
1958,Shadow of the Colossus,shadow-of-the-colossus,Action-Adventure,T,PS4,Sony Interactive Entertainment,Bluepoint Games,,9.3,,,1.2,0.44,0.52,0.05,0.19,2018,26th Nov 18,http://www.vgchartz.com/game/182722/shadow-of-the-colossus/?region=All,1,9,/games/boxart/full_4942791AmericaFrontccc.jpg
1979,LEGO Dimensions,lego-dimensions,Action,E10,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.18,0.48,0.5,,0.2,2015,19th Mar 18,http://www.vgchartz.com/game/85349/lego-dimensions/?region=All,1,,/games/boxart/full_5681962AmericaFrontccc.jpg
1989,LEGO Jurassic World,lego-jurassic-world,Action,E10,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.18,0.41,0.56,0.02,0.19,2015,06th Apr 18,http://www.vgchartz.com/game/85089/lego-jurassic-world/?region=All,1,,/games/boxart/full_9968934AmericaFrontccc.jpg
2008,WWE 2K15,wwe-2k15,Sports,T,PS4,2K Sports,Visual Concepts,,,,,1.16,0.4,0.57,,0.19,2014,06th Jan 18,http://www.vgchartz.com/game/78592/wwe-2k15/?region=All,1,,/games/boxart/full_7653877AmericaFrontccc.jpg
2012,MLB The Show 17,mlb-the-show-17,Sports,E,PS4,Sony Interactive Entertainment,SIE San Diego Studio,,,,,1.16,0.94,,,0.22,2017,17th Sep 18,http://www.vgchartz.com/game/141657/mlb-the-show-17/?region=All,1,,/games/boxart/full_9928591AmericaFrontccc.jpg
2074,LEGO Worlds,lego-worlds,Misc,,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.14,0.21,0.72,0.04,0.17,2017,,http://www.vgchartz.com/game/153434/lego-worlds/?region=All,1,,/games/boxart/full_1309816JapanFrontccc.jpg
2086,The Elder Scrolls V: Skyrim VR,the-elder-scrolls-v-skyrim-vr,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Softworks,,,,,1.13,0.47,0.47,0.01,0.19,2017,11th Sep 18,http://www.vgchartz.com/game/210249/the-elder-scrolls-v-skyrim-vr/?region=All,1,,/games/boxart/full_6882091AmericaFrontccc.jpg
2121,LEGO Marvel Super Heroes 2,lego-marvel-super-heroes-2,Action,E10,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.11,0.33,0.6,0,0.18,2017,11th Feb 18,http://www.vgchartz.com/game/176549/lego-marvel-super-heroes-2/?region=All,1,,/games/boxart/full_8692814AmericaFrontccc.jpg
2136,EA Sports UFC,ea-sports-ufc,Fighting,T,PS4,Electronic Arts,EA Canada,,,,,1.11,0.49,0.43,0.01,0.18,2014,05th Jan 18,http://www.vgchartz.com/game/73105/ea-sports-ufc/?region=All,1,,/games/boxart/full_3797653AmericaFrontccc.jpg
2153,Kingdom Hearts HD I.5 + II.5 ReMIX,kingdom-hearts-hd-i5-ii5-remix,Role-Playing,E10,PS4,Square Enix,Square Enix,,,,1.1,,,,,,2017,10th Jan 18,http://www.vgchartz.com/game/141654/kingdom-hearts-hd-i5-ii5-remix/?region=All,1,,/games/boxart/full_3406993AmericaFrontccc.jpg
2195,Alien: Isolation,alien-isolation,Adventure,M,PS4,Sega,Creative Assembly,,,,,1.09,0.29,0.59,0.05,0.16,2014,05th Jan 18,http://www.vgchartz.com/game/77802/alien-isolation/?region=All,1,,/games/boxart/full_5150679AmericaFrontccc.jpg
2247,MLB The Show 18,mlb-the-show-18,Sports,E,PS4,Sony Interactive Entertainment,SIE San Diego Studio,,,,,1.06,0.86,,,0.2,2018,17th Sep 18,http://www.vgchartz.com/game/218064/mlb-the-show-18/?region=All,1,,/games/boxart/full_2713808AmericaFrontccc.jpg
2288,The Evil Within 2,the-evil-within-2,Action,M,PS4,Bethesda Softworks,Tango Gameworks,,,,,1.05,0.31,0.49,0.09,0.15,2017,10th May 18,http://www.vgchartz.com/game/181691/the-evil-within-2/?region=All,1,,/games/boxart/full_5238836AmericaFrontccc.jpg
2305,Prey (2017),prey-2017,Shooter,M,PS4,Bethesda Softworks,Arkane Studios,,,,,1.04,0.25,0.62,0.02,0.16,2017,18th Jan 18,http://www.vgchartz.com/game/121499/prey-2017/?region=All,1,,/games/boxart/full_1026752AmericaFrontccc.jpg
2326,Nioh,nioh,Action,M,PS4,Sony Interactive Entertainment,Team Ninja,,,,,1.03,0.34,0.36,0.2,0.14,2017,02nd Nov 18,http://www.vgchartz.com/game/85912/nioh/?region=All,1,,/games/boxart/full_7649053AmericaFrontccc.png
2363,MLB 15: The Show,mlb-15-the-show,Sports,E,PS4,Sony Computer Entertainment,SCE San Diego Studio,,,,,1.01,0.75,0.08,,0.19,2015,01st May 18,http://www.vgchartz.com/game/85117/mlb-15-the-show/?region=All,1,,/games/boxart/full_5746806AmericaFrontccc.jpg
2365,Steep,steep,Sports,,PS4,Ubisoft,Ubisoft Annecy,,,,,1.01,0.23,0.6,0.02,0.15,2016,,http://www.vgchartz.com/game/120138/steep/?region=All,1,,/games/boxart/full_5476072AmericaFrontccc.jpg
2372,LEGO Marvel's Avengers,lego-marvels-avengers,Action,E10,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.01,0.31,0.53,0.01,0.16,2016,06th Apr 18,http://www.vgchartz.com/game/85098/lego-marvels-avengers/?region=All,1,,/games/boxart/full_1175348AmericaFrontccc.jpg
2383,Evolve,evolve,Shooter,M,PS4,2K Games,Turtle Rock Studios,,,,,1.01,0.38,0.41,0.05,0.16,2015,10th May 18,http://www.vgchartz.com/game/78280/evolve/?region=All,1,,/games/boxart/full_3121309AmericaFrontccc.jpg
2396,ARK: Survival Evolved,ark-survival-evolved,Action,T,PS4,Studio Wildcard,Studio Wildcard,,,,1,,,,,,2017,14th Jan 18,http://www.vgchartz.com/game/182658/ark-survival-evolved/?region=All,1,,/games/boxart/full_6858122AmericaFrontccc.png
2404,Final Fantasy Type-0 HD,final-fantasy-type-0-hd,Role-Playing,M,PS4,Square Enix,Square Enix,,,,1,,,,,,2015,10th May 18,http://www.vgchartz.com/game/82938/final-fantasy-type-0-hd/?region=All,1,,/games/boxart/full_1774495JapanFrontccc.png
2406,Final Fantasy XII: The Zodiac Age,final-fantasy-xii-the-zodiac-age,Role-Playing,T,PS4,Square Enix,Square Enix,,,,1,,,,,,2017,22nd Sep 18,http://www.vgchartz.com/game/116829/final-fantasy-xii-the-zodiac-age/?region=All,1,,/games/boxart/full_7946846AmericaFrontccc.jpg
2409,inFAMOUS: Second Son,infamous-second-son,Action-Adventure,T,PS4,Sony Computer Entertainment,Sucker Punch,,,,1,,,,,,2014,02nd Nov 18,http://www.vgchartz.com/game/71541/infamous-second-son/?region=All,1,,/games/boxart/full_7399010AmericaFrontccc.jpg
2411,Kingdom Hearts HD II.8 Final Chapter Prologue,kingdom-hearts-hd-ii8-final-chapter-prologue,Role-Playing,E10,PS4,Square Enix,Square-Enix,,7.6,,1,,,,,,2017,01st Jan 18,http://www.vgchartz.com/game/85993/kingdom-hearts-hd-ii8-final-chapter-prologue/?region=All,1,,/games/boxart/full_8761455AmericaFrontccc.jpg
2412,Knack,knack,Platform,E10,PS4,Sony Computer Entertainment,SCE Japan Studio,,8.4,,1,,,,,,2013,17th Sep 18,http://www.vgchartz.com/game/71544/knack/?region=All,1,,/games/boxart/full_7393034AmericaFrontccc.jpg
2424,The Last of Us Remastered,the-last-of-us-remastered,Action-Adventure,M,PS4,Sony Computer Entertainment,Naughty Dog,,9.5,,1,,,,,,2014,24th Sep 18,http://www.vgchartz.com/game/80977/the-last-of-us-remastered/?region=All,1,,/games/boxart/full_6199072AmericaFrontccc.jpg
2465,WWE 2K19,wwe-2k19,Fighting,,PS4,2K Sports,Visual Concepts,,,,,0.98,0.36,0.46,,0.16,2018,22nd Jun 18,http://www.vgchartz.com/game/222228/wwe-2k19/?region=All,1,,/games/boxart/full_8443959AmericaFrontccc.jpg
2480,Injustice: Gods Among Us Ultimate Edition,injustice-gods-among-us-ultimate-edition,Fighting,T,PS4,Warner Bros. Interactive Entertainment,NetherRealm Studios,,,,,0.98,0.46,0.35,,0.17,2013,22nd Apr 18,http://www.vgchartz.com/game/77249/injustice-gods-among-us-ultimate-edition/?region=All,1,,/games/boxart/full_1691571AmericaFrontccc.jpg
2491,EA Sports UFC 3,ea-sports-ufc-3,Sports,T,PS4,EA Sports,EA Vancouver,,,,,0.97,0.4,0.41,0.01,0.16,2018,11th Feb 18,http://www.vgchartz.com/game/217399/ea-sports-ufc-3/?region=All,1,,/games/boxart/full_4340342AmericaFrontccc.jpg
2519,Madden NFL 25,madden-nfl-25,Sports,E,PS4,EA Sports,EA Tiburon,,7.4,,,0.96,0.64,0.15,,0.17,2013,06th Jan 18,http://www.vgchartz.com/game/72629/madden-nfl-25/?region=All,1,,/games/boxart/full_8207200AmericaFrontccc.jpg
2524,MLB 16: The Show,mlb-16-the-show,Sports,E,PS4,Sony Computer Entertainment,SCE San Diego Studio,,,,,0.96,0.78,,,0.18,2016,20th Apr 18,http://www.vgchartz.com/game/86265/mlb-16-the-show/?region=All,1,,/games/boxart/full_615412AmericaFrontccc.png
2556,Lego Batman 3: Beyond Gotham,lego-batman-3-beyond-gotham,Action,E10,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.94,0.37,0.42,,0.16,2014,01st Dec 18,http://www.vgchartz.com/game/82477/lego-batman-3-beyond-gotham/?region=All,1,,/games/boxart/full_9056318AmericaFrontccc.jpg
2681,Final Fantasy X / X-2 HD Remaster,final-fantasy-x,Role-Playing,T,PS4,Square Enix,Square Enix,,,,,0.9,0.34,0.36,0.07,0.14,2015,22nd Mar 19,http://www.vgchartz.com/game/85469/final-fantasy-x-x-2-hd-remaster/?region=All,1,,/games/boxart/full_9865324AmericaFrontccc.png
2700,Ni no Kuni II: Revenant Kingdom,ni-no-kuni-ii-revenant-kingdom,Role-Playing,T,PS4,Namco Bandai Games,Level 5,,8.7,,,0.89,0.33,0.31,0.12,0.13,2018,28th Feb 18,http://www.vgchartz.com/game/86254/ni-no-kuni-ii-revenant-kingdom/?region=All,1,,/games/boxart/full_4917983AmericaFrontccc.jpg
2707,God of War III Remastered,god-of-war-iii-remastered,Action,M,PS4,Sony Computer Entertainment,SCEA Santa Monica Studio,,,,,0.89,0.4,0.33,0.02,0.15,2015,03rd Dec 18,http://www.vgchartz.com/game/85346/god-of-war-iii-remastered/?region=All,1,,/games/boxart/full_2704497AmericaFrontccc.jpg
2719,Fortnite,fortnite,Action,T,PS4,Gearbox Software,Epic Games,,,,,0.89,0.42,0.32,,0.15,2017,19th Jun 18,http://www.vgchartz.com/game/181513/fortnite/?region=All,1,,/games/boxart/full_6586030AmericaFrontccc.jpg
2743,LEGO Harry Potter Collection,lego-harry-potter-collection,Action,E,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.88,0.07,0.68,,0.13,2016,23rd May 18,http://www.vgchartz.com/game/133967/lego-harry-potter-collection/?region=All,1,,/games/boxart/full_6728851AmericaFrontccc.jpg
2751,Minecraft: Story Mode,minecraft-story-mode,Adventure,E10,PS4,Mojang,Telltale Games,,,,,0.87,0.31,0.42,,0.14,2015,13th Jan 18,http://www.vgchartz.com/game/85926/minecraft-story-mode/?region=All,1,,/games/boxart/full_4767252AmericaFrontccc.jpg
2797,BioShock: The Collection,bioshock-the-collection,Shooter,M,PS4,2K Games,"Blind Squirrel Digital, Inc",,,,,0.86,0.41,0.28,0.03,0.14,2016,26th Apr 18,http://www.vgchartz.com/game/121495/bioshock-the-collection/?region=All,1,,/games/boxart/full_8042351AmericaFrontccc.png
2816,Thief,thief,Action,M,PS4,Square Enix,Eidos Montreal,,,,,0.85,0.28,0.41,0.03,0.13,2014,04th Jan 18,http://www.vgchartz.com/game/71736/thief/?region=All,1,,/games/boxart/full_8659983AmericaFrontccc.jpg
2820,Until Dawn: Rush of Blood,until-dawn-rush-of-blood,Shooter,M,PS4,Sony Interactive Entertainment,Supermassive Games Ltd.,,,,,0.85,0.5,0.21,,0.15,2016,24th Sep 18,http://www.vgchartz.com/game/86441/until-dawn-rush-of-blood/?region=All,1,,/games/boxart/full_9225300AmericaFrontccc.jpg
2823,Disney Infinity 3.0,disney-infinity-30,Action,E,PS4,Disney Interactive Studios,Avalanche Software,,,,,0.85,0.31,0.4,,0.14,2015,20th Mar 18,http://www.vgchartz.com/game/85457/disney-infinity-30/?region=All,1,,/games/boxart/full_1479885AmericaFrontccc.jpg
2831,Farming Simulator 17,farming-simulator-17,Simulation,E,PS4,Focus Home Interactive,Giants Software,,,,,0.85,0.19,0.52,0.01,0.13,2016,06th Apr 18,http://www.vgchartz.com/game/120412/farming-simulator-17/?region=All,1,,/games/boxart/full_7582349AmericaFrontccc.jpg
2921,The Crew 2,the-crew-2,Racing,T,PS4,Ubisoft,Ivory Tower,,6.5,,,0.82,0.22,0.42,0.05,0.12,2018,19th Jul 18,http://www.vgchartz.com/game/198830/the-crew-2/?region=All,1,,/games/boxart/full_9188519AmericaFrontccc.jpg
2922,Pro Evolution Soccer 2016,pro-evolution-soccer-2016,Sports,E,PS4,Konami Digital Entertainment,PES Productions,,,,,0.82,0.14,0.43,0.14,0.1,2015,14th Apr 18,http://www.vgchartz.com/game/85758/pro-evolution-soccer-2016/?region=All,1,,/games/boxart/full_40730AmericaFrontccc.jpg
2949,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,dragon-quest-heroes-the-worlds-tree-woe-and-the-blight-below,Action,T,PS4,Square Enix,Square Enix,,,,,0.81,0.21,0.14,0.39,0.07,2015,15th Jan 18,http://www.vgchartz.com/game/85185/dragon-quest-heroes-the-worlds-tree-woe-and-the-blight-below/?region=All,1,,/games/boxart/full_3016790PALFrontccc.jpg
2998,Assassin's Creed The Ezio Collection,assassins-creed-the-ezio-collection,Action,M,PS4,Ubisoft,Ubisoft,,,,,0.79,0.14,0.52,0.02,0.12,2016,14th Jan 18,http://www.vgchartz.com/game/133965/assassins-creed-the-ezio-collection/?region=All,1,,/games/boxart/full_4750899AmericaFrontccc.jpg
3024,Final Fantasy XIV: A Realm Reborn,final-fantasy-xiv-a-realm-reborn,MMO,T,PS4,Square Enix,Square Enix,,,,,0.79,0.35,0.23,0.08,0.12,2014,23rd Jan 18,http://www.vgchartz.com/game/73123/final-fantasy-xiv-a-realm-reborn/?region=All,1,,/games/boxart/full_1821060AmericaFrontccc.jpg
3028,Destiny: The Collection,destiny-the-collection,Shooter,T,PS4,Activision,Bungie,,,,,0.78,0.24,0.4,0.02,0.12,2016,14th Sep 18,http://www.vgchartz.com/game/129509/destiny-the-collection/?region=All,1,,/games/boxart/full_878335AmericaFrontccc.jpg
3053,F1 2016,f1-2016,Racing,,PS4,Codemasters,Codemasters,,,,,0.78,0.07,0.56,0.03,0.11,2017,14th May 18,http://www.vgchartz.com/game/115633/f1-2016/?region=All,1,,/games/boxart/full_5248298PALFrontccc.png
3061,Hitman,hitman,Action,M,PS4,Square Enix,IO Interactive,,,,,0.78,0.24,0.36,0.06,0.11,2017,01st May 18,http://www.vgchartz.com/game/84909/hitman/?region=All,1,,/games/boxart/full_4181192AmericaFrontccc.png
